NOMBRE_EMPRESA;year;month;SINI_PAG_VS_PRIM_PCT;RESERVAS_VS_PRIM_PCT;SINI_INC_VS_PRIM_DEV_PCT;COMISION_VS_PRIM_PCT;GAST_ADQ_VS_PRIM_PCT;GAST_ADM_VS_PRIM_PCT;COSTO_REAS_VS_PRIM_DEV_PCT;TASA_COMBINADA_PCT;INDICE_COB_RESERVAS;archivo_fuente;hoja
American International, C.A. de Seguros;2015;2;17.074608228597;80.9122394281873;14.9696264894164;22.0648352614068;2.11677926937289;;;;;indices-por-empresa-2015.xlsx;Feb
Andes C.A., Seguros Los;2015;2;54.5500336541553;93.1724012434362;17.8572748876462;20.1110939699676;1.89177800850151;;;;;indices-por-empresa-2015.xlsx;Feb
Aseguradora Nacional Unida Uniseguros, S.A.;2015;2;27.5422880054561;55.6961964180148;17.2877777096925;9.92918470271343;1.33247840028993;;;;;indices-por-empresa-2015.xlsx;Feb
Atrio Seguros C.A., (antes Seguros Comerciales Bolívar);2015;2;3.73658607297917;30.5281336867423;16.6914357951692;24.7707898613322;1.0055945906709;;;;;indices-por-empresa-2015.xlsx;Feb
Ávila C.A., de Seguros;2015;2;10.9154099129366;26.4746515136531;21.5856421195789;35.6124123969672;1.68149203616754;;;;;indices-por-empresa-2015.xlsx;Feb
Banesco Seguros C.A.;2015;2;41.7134348352043;155.688982701222;15.8261510604409;15.9354772493067;1.04253253514344;;;;;indices-por-empresa-2015.xlsx;Feb
Bolivariana de Seguros y Reaseguros, C.A.;2015;2;15.5259997125885;164.879932188648;0.752653117430047;30.1588428646571;2.89224687311319;;;;;indices-por-empresa-2015.xlsx;Feb
Canarias de Venezuela C.A., Seguros;2015;2;36.7378227859868;127.998886781041;17.4921343414298;21.2213658676955;1.85325266918785;;;;;indices-por-empresa-2015.xlsx;Feb
Carabobo C.A., Seguros;2015;2;41.2249488211579;275.408044105671;15.1274115660809;18.1804451846065;2.87639127119508;;;;;indices-por-empresa-2015.xlsx;Feb
Caracas de Liberty Mutual C.A., Seguros;2015;2;27.3324966343104;122.149701586006;18.3946397370897;12.6611798318737;1.17160033815472;;;;;indices-por-empresa-2015.xlsx;Feb
Caroní, C.A., Seguros;2015;2;67.0365507057633;128.188456694007;15.2824198062666;15.8412040531497;1.8540595528695;;;;;indices-por-empresa-2015.xlsx;Feb
Catatumbo C.A., Seguros;2015;2;40.7485297840313;94.5460603877384;19.2297198788001;17.2498807790347;2.03205249465611;;;;;indices-por-empresa-2015.xlsx;Feb
Constitución C.A., Seguros;2015;2;34.6314516622977;107.165874666288;3.44434652082288;23.5275988564822;3.42428242878308;;;;;indices-por-empresa-2015.xlsx;Feb
Corporativos C.A., Seguros;2015;2;15.7997077837319;200.269847320106;1.48897825276233;31.9721176693491;2.51261847174377;;;;;indices-por-empresa-2015.xlsx;Feb
Estar Seguros, S.A. (antes Royal & Sunalliance, S.A.);2015;2;31.586640926309;89.5313689712181;21.3584232460402;22.1835830626205;1.30661188881038;;;;;indices-por-empresa-2015.xlsx;Feb
Fé C.A., Seguros La;2015;2;44.7324078569732;17.7512951457434;5.51490571454233;14.9231371678259;7.28806772379068;;;;;indices-por-empresa-2015.xlsx;Feb
Federal C.A., Seguros;2015;2;54.7408486976996;314.607595443134;5.19324074506982;7.78130379671175;0.800447577684808;;;;;indices-por-empresa-2015.xlsx;Feb
Guayana C.A., Seguros;2015;2;26.2925179365656;87.4108868814465;10.1238046136026;22.9252293505012;9.72347486412988;;;;;indices-por-empresa-2015.xlsx;Feb
Hispana de Seguros, C.A.;2015;2;14.5762643036373;35.6513530347278;18.8295234711586;32.2307084486271;3.75875997610015;;;;;indices-por-empresa-2015.xlsx;Feb
Horizonte, C.A. Seguros;2015;2;34.541785054752;88.1826513113931;0.0758382268686982;9.87782785120005;2.58826658653101;;;;;indices-por-empresa-2015.xlsx;Feb
Iberoamericana de Seguros C.A.;2015;2;39.2843057224035;64.943285133881;8.27774854240234;17.1318994840078;1.39658411856189;;;;;indices-por-empresa-2015.xlsx;Feb
Interbank Seguros S.A.;2015;2;28.6943787017514;76.4298116855095;16.1361133597535;17.8169421878263;11.2886518458161;;;;;indices-por-empresa-2015.xlsx;Feb
Internacional, C.A. de Seguros La;2015;2;7.4871234847371;63.3584727086252;24.5893476000023;41.7477417194444;2.5107245117577;;;;;indices-por-empresa-2015.xlsx;Feb
Mapfre La Seguridad, C.A. de Seguros;2015;2;38.6875155482253;97.8120645591139;12.890713526387;12.191782926163;1.32542930180044;;;;;indices-por-empresa-2015.xlsx;Feb
Mercantil C.A., Seguros;2015;2;34.4080410028445;81.2550972790976;13.950873432037;14.3776604848558;1.06846476002725;;;;;indices-por-empresa-2015.xlsx;Feb
Multinacional de Seguros C.A.;2015;2;30.2720415358241;123.979372334053;13.365133587584;12.4197145301081;4.85877848756844;;;;;indices-por-empresa-2015.xlsx;Feb
Mundial, C.A.V. de Seguros de Crédito La;2015;2;-6.76823111335781;89.8194946147386;6.49559359324915;70.4487351818982;8.45363023354589;;;;;indices-por-empresa-2015.xlsx;Feb
Nuevo Mundo S.A., Seguros;2015;2;36.6523857919558;80.0593976904252;20.3132900400521;19.2433375199638;11.7637595497717;;;;;indices-por-empresa-2015.xlsx;Feb
Occidental C.A., Seguros La;2015;2;58.9239260807991;222.855741377911;13.9186975906036;27.3079208519038;1.28089031838746;;;;;indices-por-empresa-2015.xlsx;Feb
Oceánica de Seguros, C.A. (antes Grasp, C.A.);2015;2;13.3798944022585;102.931425481572;14.9061710773838;26.7756019472046;1.41475278300681;;;;;indices-por-empresa-2015.xlsx;Feb
Oriental de Seguros C.A., La;2015;2;30.1736701785348;86.4339861542822;24.0851906065754;25.5062767930633;2.35862642884544;;;;;indices-por-empresa-2015.xlsx;Feb
Pirámide C.A., Seguros;2015;2;30.8491746522634;76.1757226807758;9.26412339824998;15.9376242500452;1.10349398697531;;;;;indices-por-empresa-2015.xlsx;Feb
